Internship_id,Internship_Title,Company_Name,Industry,Company_Type,Internship_Type,City,State,Work_Mode,Department,Duration,Stipend_Min,Stipend_Max,Source_Platform,Post_Link,Duration_Months,Duration_Category,Stipend_Status,Average_Stipend
A2288,HR Operations Intern,Amazon,Manufacturing,Private Limited,Part-time,Ahmedabad,Gujarat,On-site,Human Resources,6 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-423,6.0,Long-term,Paid,12500.0
A2289,HR Operations Intern,KPMG,FMCG,Public Limited,Part-time,Chennai,Tamil Nadu,On-site,Human Resources,3 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-424,3.0,Medium-term,Paid,22500.0
A2290,HR Intern,Capgemini,Telecom,Private Limited,Full-time,Ahmedabad,Gujarat,Remote,Human Resources,3 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-425,3.0,Medium-term,Paid,15000.0
A2291,HR Operations Intern,PwC,Telecom,Enterprise,Part-time,Pune,Maharashtra,Remote,Human Resources,3 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-426,3.0,Medium-term,Paid,25000.0
A2292,Talent Acquisition Intern,EY,E-commerce,MNC,Full-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-427,3.0,Medium-term,Paid,27500.0
A2293,Learning & Development Intern,Zepto,Fintech,Private Limited,Part-time,New Delhi,Delhi,Hybrid,Human Resources,2 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-428,2.0,Short-term,Paid,25000.0
A2294,Learning & Development Intern,Reliance Industries,Logistics,MNC,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-429,3.0,Medium-term,Paid,17500.0
A2295,Learning & Development Intern,Wipro,Healthcare,MNC,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,2 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-430,2.0,Short-term,Paid,17500.0
A2296,HR Intern,Byju's,Manufacturing,Public Limited,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,2 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-431,2.0,Short-term,Paid,15000.0
A2297,Talent Acquisition Intern,Cognizant,EdTech,Public Limited,Full-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-432,3.0,Medium-term,Paid,22500.0
A2298,HR Intern,Tata Motors,Manufacturing,MNC,Full-time,Gurugram,Haryana,On-site,Human Resources,3 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-433,3.0,Medium-term,Paid,22500.0
A2299,HR Intern,ICICI Bank,Fintech,MNC,Part-time,Pune,Maharashtra,Remote,Human Resources,3 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-434,3.0,Medium-term,Paid,15000.0
A2300,Talent Acquisition Intern,Deloitte,E-commerce,Startup,Full-time,New Delhi,Delhi,Hybrid,Human Resources,6 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-435,6.0,Long-term,Paid,22500.0
A2301,HR Intern,Myntra,Fintech,Private Limited,Full-time,Kolkata,West Bengal,Hybrid,Human Resources,3 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-436,3.0,Medium-term,Paid,22500.0
A2302,Learning & Development Intern,Tata Motors,Logistics,Public Limited,Full-time,Mumbai,Maharashtra,On-site,Human Resources,6 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-437,6.0,Long-term,Paid,25000.0
A2303,Talent Acquisition Intern,Byju's,E-commerce,Startup,Part-time,Bengaluru,Karnataka,Hybrid,Human Resources,6 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-438,6.0,Long-term,Paid,17500.0
A2304,Learning & Development Intern,Accenture,E-commerce,MNC,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-439,3.0,Medium-term,Paid,20000.0
A2305,Recruitment Intern,Infosys,E-commerce,Enterprise,Full-time,Bengaluru,Karnataka,Hybrid,Human Resources,2 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-440,2.0,Short-term,Paid,15000.0
A2306,HR Operations Intern,Accenture,Banking & Financial Services,Private Limited,Part-time,Mumbai,Maharashtra,On-site,Human Resources,6 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-441,6.0,Long-term,Paid,15000.0
A2307,Recruitment Intern,Zomato,Healthcare,MNC,Part-time,Chennai,Tamil Nadu,Remote,Human Resources,2 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-442,2.0,Short-term,Paid,20000.0
A2308,Talent Acquisition Intern,TCS,FMCG,MNC,Full-time,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-443,3.0,Medium-term,Paid,12500.0
A2309,Learning & Development Intern,EY,Manufacturing,Enterprise,Part-time,Gurugram,Haryana,On-site,Human Resources,3 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-444,3.0,Medium-term,Paid,27500.0
A2310,Talent Acquisition Intern,Tata Motors,Information Technology,MNC,Part-time,Noida,Uttar Pradesh,Remote,Human Resources,3 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-445,3.0,Medium-term,Paid,17500.0
A2311,Learning & Development Intern,Zomato,Telecom,Public Limited,Full-time,New Delhi,Delhi,Hybrid,Human Resources,2 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-446,2.0,Short-term,Paid,22500.0
A2312,HR Operations Intern,Infosys,EdTech,Public Limited,Full-time,Kolkata,West Bengal,Remote,Human Resources,2 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-447,2.0,Short-term,Paid,20000.0
A2313,Learning & Development Intern,HDFC Bank,Manufacturing,Public Limited,Full-time,Pune,Maharashtra,Hybrid,Human Resources,2 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-448,2.0,Short-term,Paid,17500.0
A2314,Learning & Development Intern,PhonePe,Telecom,Startup,Full-time,Gurugram,Haryana,Remote,Human Resources,3 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-449,3.0,Medium-term,Paid,12500.0
A2315,Recruitment Intern,Deloitte,Logistics,Enterprise,Full-time,Ahmedabad,Gujarat,Remote,Human Resources,2 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-450,2.0,Short-term,Paid,20000.0
A2316,Talent Acquisition Intern,Amazon,Information Technology,MNC,Full-time,Bengaluru,Karnataka,Remote,Human Resources,3 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-451,3.0,Medium-term,Paid,20000.0
A2317,Talent Acquisition Intern,Byju's,Logistics,Startup,Full-time,New Delhi,Delhi,On-site,Human Resources,6 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-452,6.0,Long-term,Paid,22500.0
A2318,Learning & Development Intern,PhonePe,E-commerce,Startup,Part-time,Chennai,Tamil Nadu,Remote,Human Resources,2 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-453,2.0,Short-term,Paid,20000.0
A2319,HR Operations Intern,TCS,Fintech,Startup,Full-time,Ahmedabad,Gujarat,Hybrid,Human Resources,6 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-454,6.0,Long-term,Paid,17500.0
A2320,HR Intern,HCL Tech,EdTech,MNC,Full-time,Bengaluru,Karnataka,Remote,Human Resources,2 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-455,2.0,Short-term,Paid,22500.0
A2321,Recruitment Intern,Razorpay,Telecom,Enterprise,Full-time,Gurugram,Haryana,On-site,Human Resources,3 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-456,3.0,Medium-term,Paid,22500.0
A2322,HR Operations Intern,Deloitte,Fintech,Public Limited,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,2 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-457,2.0,Short-term,Paid,17500.0
A2323,HR Intern,KPMG,Banking & Financial Services,MNC,Full-time,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-458,3.0,Medium-term,Paid,12500.0
A2324,HR Intern,Flipkart,Manufacturing,Public Limited,Full-time,New Delhi,Delhi,On-site,Human Resources,2 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-459,2.0,Short-term,Paid,20000.0
A2325,Learning & Development Intern,Capgemini,FMCG,Startup,Full-time,Gurugram,Haryana,On-site,Human Resources,6 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-460,6.0,Long-term,Paid,12500.0
A2326,HR Operations Intern,Capgemini,Fintech,MNC,Part-time,Pune,Maharashtra,On-site,Human Resources,2 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-461,2.0,Short-term,Paid,15000.0
A2327,Learning & Development Intern,Wipro,EdTech,MNC,Part-time,New Delhi,Delhi,Remote,Human Resources,2 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-462,2.0,Short-term,Paid,17500.0
A2328,HR Operations Intern,ICICI Bank,Fintech,Enterprise,Full-time,Gurugram,Haryana,Hybrid,Human Resources,3 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-463,3.0,Medium-term,Paid,27500.0
A2329,HR Operations Intern,Oracle,E-commerce,Private Limited,Part-time,Hyderabad,Telangana,On-site,Human Resources,6 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-464,6.0,Long-term,Paid,25000.0
A2330,HR Operations Intern,Blinkit,Manufacturing,Enterprise,Full-time,Gurugram,Haryana,Hybrid,Human Resources,6 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-465,6.0,Long-term,Paid,17500.0
A2331,HR Operations Intern,Byju's,Telecom,Private Limited,Full-time,New Delhi,Delhi,Remote,Human Resources,6 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-466,6.0,Long-term,Paid,22500.0
A2332,HR Intern,TCS,Information Technology,MNC,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,6 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-467,6.0,Long-term,Paid,12500.0
A2333,Recruitment Intern,HDFC Bank,Healthcare,Private Limited,Full-time,Chennai,Tamil Nadu,Remote,Human Resources,2 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-468,2.0,Short-term,Paid,27500.0
A2334,HR Operations Intern,Zomato,Healthcare,Startup,Part-time,Pune,Maharashtra,Hybrid,Human Resources,3 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-469,3.0,Medium-term,Paid,17500.0
A2335,HR Operations Intern,Reliance Industries,E-commerce,Enterprise,Part-time,Pune,Maharashtra,Remote,Human Resources,6 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-470,6.0,Long-term,Paid,27500.0
A2336,Talent Acquisition Intern,Blinkit,Banking & Financial Services,Private Limited,Part-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-471,3.0,Medium-term,Paid,17500.0
A2337,HR Intern,Cognizant,Healthcare,Startup,Part-time,Gurugram,Haryana,On-site,Human Resources,6 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-472,6.0,Long-term,Paid,15000.0
A2338,Recruitment Intern,Tech Mahindra,Telecom,Enterprise,Part-time,Pune,Maharashtra,Hybrid,Human Resources,6 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-473,6.0,Long-term,Paid,25000.0
A2339,Recruitment Intern,Genpact,Telecom,Startup,Part-time,Gurugram,Haryana,Hybrid,Human Resources,2 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-474,2.0,Short-term,Paid,12500.0
A2340,Recruitment Intern,Tech Mahindra,E-commerce,Public Limited,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,6 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-475,6.0,Long-term,Paid,17500.0
A2341,Talent Acquisition Intern,TCS,Telecom,Private Limited,Full-time,Gurugram,Haryana,Remote,Human Resources,2 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-476,2.0,Short-term,Paid,27500.0
A2342,HR Operations Intern,IBM,Manufacturing,Public Limited,Part-time,Bengaluru,Karnataka,Remote,Human Resources,3 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-477,3.0,Medium-term,Paid,22500.0
A2343,Learning & Development Intern,KPMG,Banking & Financial Services,MNC,Part-time,Kolkata,West Bengal,Hybrid,Human Resources,2 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-478,2.0,Short-term,Paid,17500.0
A2344,HR Operations Intern,Reliance Industries,Telecom,Enterprise,Part-time,Bengaluru,Karnataka,Remote,Human Resources,6 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-479,6.0,Long-term,Paid,22500.0
A2345,Recruitment Intern,ICICI Bank,Logistics,Enterprise,Part-time,Mumbai,Maharashtra,On-site,Human Resources,6 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-480,6.0,Long-term,Paid,22500.0
A2346,HR Operations Intern,IBM,Information Technology,Startup,Part-time,Pune,Maharashtra,On-site,Human Resources,3 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-481,3.0,Medium-term,Paid,25000.0
A2347,Talent Acquisition Intern,Tata Motors,Fintech,Public Limited,Part-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-482,3.0,Medium-term,Paid,22500.0
A2348,Learning & Development Intern,Wipro,EdTech,Private Limited,Part-time,Chennai,Tamil Nadu,Remote,Human Resources,6 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-483,6.0,Long-term,Paid,12500.0
A2349,HR Operations Intern,Deloitte,Manufacturing,Public Limited,Part-time,Hyderabad,Telangana,On-site,Human Resources,2 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-484,2.0,Short-term,Paid,20000.0
A2350,HR Intern,ICICI Bank,Healthcare,Startup,Full-time,Chennai,Tamil Nadu,On-site,Human Resources,3 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-485,3.0,Medium-term,Paid,25000.0
A2351,HR Operations Intern,HDFC Bank,Manufacturing,Private Limited,Part-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-486,6.0,Long-term,Paid,12500.0
A2352,Learning & Development Intern,Tech Mahindra,Information Technology,Public Limited,Part-time,Mumbai,Maharashtra,Hybrid,Human Resources,6 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-487,6.0,Long-term,Paid,22500.0
A2353,HR Operations Intern,Tata Motors,FMCG,Enterprise,Part-time,Pune,Maharashtra,On-site,Human Resources,6 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-488,6.0,Long-term,Paid,20000.0
A2354,Talent Acquisition Intern,Genpact,EdTech,MNC,Part-time,Pune,Maharashtra,Hybrid,Human Resources,6 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-489,6.0,Long-term,Paid,25000.0
A2355,HR Intern,TCS,Information Technology,MNC,Full-time,Mumbai,Maharashtra,Hybrid,Human Resources,6 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-490,6.0,Long-term,Paid,15000.0
A2356,HR Operations Intern,Swiggy,Telecom,Startup,Part-time,Bengaluru,Karnataka,Hybrid,Human Resources,3 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-491,3.0,Medium-term,Paid,27500.0
A2357,HR Operations Intern,Cognizant,Telecom,Startup,Full-time,Kolkata,West Bengal,Remote,Human Resources,3 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-492,3.0,Medium-term,Paid,17500.0
A2358,Learning & Development Intern,Oracle,Information Technology,MNC,Full-time,Gurugram,Haryana,Remote,Human Resources,2 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-493,2.0,Short-term,Paid,22500.0
A2359,Talent Acquisition Intern,Blinkit,Telecom,MNC,Part-time,New Delhi,Delhi,Hybrid,Human Resources,2 Months,20000.0,25000.0,Jooble,https://in.jooble.org/j/internship-494,2.0,Short-term,Paid,22500.0
A2360,Learning & Development Intern,Reliance Industries,Fintech,Public Limited,Part-time,Pune,Maharashtra,On-site,Human Resources,3 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-495,3.0,Medium-term,Paid,17500.0
A2361,HR Intern,Razorpay,Banking & Financial Services,Startup,Part-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-496,6.0,Long-term,Paid,22500.0
A2362,HR Intern,Wipro,Logistics,Startup,Part-time,Kolkata,West Bengal,Remote,Human Resources,2 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-497,2.0,Short-term,Paid,17500.0
A2363,Learning & Development Intern,Zomato,Manufacturing,MNC,Part-time,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-498,2.0,Short-term,Paid,15000.0
A2364,Recruitment Intern,HCL Tech,Healthcare,Enterprise,Full-time,Pune,Maharashtra,On-site,Human Resources,6 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-499,6.0,Long-term,Paid,17500.0
A2365,HR Operations Intern,PhonePe,Manufacturing,Enterprise,Part-time,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,15000.0,25000.0,Jooble,https://in.jooble.org/j/internship-500,2.0,Short-term,Paid,20000.0
A2366,Talent Acquisition Intern,HCL Tech,Logistics,Public Limited,Full-time,Noida,Uttar Pradesh,Hybrid,Human Resources,2 Months,10000.0,15000.0,Jooble,https://in.jooble.org/j/internship-501,2.0,Short-term,Paid,12500.0
A2367,HR Operations Intern,Cognizant,Manufacturing,Enterprise,Full-time,Chennai,Tamil Nadu,On-site,Human Resources,3 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-502,3.0,Medium-term,Paid,15000.0
A2368,Recruitment Intern,Infosys,Logistics,Public Limited,Part-time,Kolkata,West Bengal,Hybrid,Human Resources,2 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-503,2.0,Short-term,Paid,22500.0
A2369,Recruitment Intern,Cognizant,Manufacturing,MNC,Full-time,Hyderabad,Telangana,On-site,Human Resources,3 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-504,3.0,Medium-term,Paid,22500.0
A2370,HR Intern,TCS,FMCG,Enterprise,Part-time,New Delhi,Delhi,Hybrid,Human Resources,2 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-505,2.0,Short-term,Paid,27500.0
A2371,Learning & Development Intern,Deloitte,E-commerce,MNC,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,3 Months,10000.0,25000.0,Jooble,https://in.jooble.org/j/internship-506,3.0,Medium-term,Paid,17500.0
A2372,HR Operations Intern,Cognizant,Manufacturing,Enterprise,Part-time,Bengaluru,Karnataka,On-site,Human Resources,2 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-507,2.0,Short-term,Paid,27500.0
A2373,HR Intern,Oracle,Fintech,Private Limited,Full-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-508,3.0,Medium-term,Paid,25000.0
A2374,HR Operations Intern,Deloitte,Logistics,Startup,Part-time,Bengaluru,Karnataka,Remote,Human Resources,3 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-509,3.0,Medium-term,Paid,27500.0
A2375,HR Operations Intern,TCS,FMCG,Public Limited,Part-time,Hyderabad,Telangana,Remote,Human Resources,2 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-510,2.0,Short-term,Paid,17500.0
A2376,Learning & Development Intern,IBM,Telecom,Public Limited,Part-time,Chennai,Tamil Nadu,Hybrid,Human Resources,2 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-511,2.0,Short-term,Paid,27500.0
A2377,HR Operations Intern,LTIMindtree,Manufacturing,MNC,Full-time,Hyderabad,Telangana,Hybrid,Human Resources,3 Months,15000.0,30000.0,Jooble,https://in.jooble.org/j/internship-512,3.0,Medium-term,Paid,22500.0
A2378,HR Intern,Myntra,FMCG,Private Limited,Full-time,Pune,Maharashtra,Hybrid,Human Resources,2 Months,20000.0,30000.0,Jooble,https://in.jooble.org/j/internship-513,2.0,Short-term,Paid,25000.0
A2379,Talent Acquisition Intern,Deloitte,Manufacturing,Private Limited,Part-time,Kolkata,West Bengal,Hybrid,Human Resources,6 Months,20000.0,35000.0,Jooble,https://in.jooble.org/j/internship-514,6.0,Long-term,Paid,27500.0
A2380,Talent Acquisition Intern,Zomato,FMCG,Enterprise,Full-time,Pune,Maharashtra,On-site,Human Resources,6 Months,10000.0,20000.0,Jooble,https://in.jooble.org/j/internship-515,6.0,Long-term,Paid,15000.0
A2381,HR Intern,Oracle,Manufacturing,Public Limited,Part-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,15000.0,20000.0,Jooble,https://in.jooble.org/j/internship-516,3.0,Medium-term,Paid,17500.0
